primo	envios	tipo	ganancia	rank
531911	4500	public	287100000	2
531911	5000	public	313775000	2
531911	5500	public	325783333	2
531911	6000	public	341733333	2
531911	6500	public	343750000	2
531911	7000	public	352183333	2
531911	7500	public	354658333	2
531911	8000	public	358691667	2
531911	8500	public	363825000	2
531911	9000	public	378766667	2
531911	9500	public	380691667	2
531911	10000	public	376200000	2
531911	10500	public	389125000	2
531911	11000	public	393708333	2
531911	11500	public	404250000	2
531911	12000	public	398383333	2
531911	12500	public	398841667	2
531911	13000	public	392791667	2
531911	13500	public	390316667	2
531911	14000	public	392150000	2
531911	14500	public	409658333	2
531911	15000	public	405991667	2
531911	15500	public	408741667	2
531911	16000	public	395175000	2
531911	16500	public	395358333	2
531911	17000	public	391691667	2
531911	17500	public	388941667	2
531911	18000	public	376200000	2
531911	18500	public	375833333	2
531911	19000	public	371433333	2
531911	4000	private	261878571	2
531911	4500	private	280028571	2
531911	5000	private	302382143	2
531911	5500	private	324735714	2
531911	6000	private	335971429	2
531911	6500	private	345321429	2
531911	7000	private	342492857	2
531911	7500	private	348503571	2
531911	8000	private	361703571	2
531911	8500	private	363432143	2
531911	9000	private	370385714	2
531911	9500	private	375060714	2
531911	10000	private	373057143	2
531911	10500	private	380875000	2
531911	11000	private	379696429	2
531911	11500	private	379107143	2
531911	12000	private	380835714	2
531911	12500	private	381425000	2
531911	13000	private	378517857	2
531911	13500	private	374078571	2
531911	14000	private	369364286	2
531911	14500	private	364217857	2
531911	15000	private	363432143	2
531911	15500	private	361467857	2
531911	16000	private	353925000	2
531911	16500	private	346775000	2
531911	17000	private	339703571	2
531911	17500	private	340096429	2
531911	18000	private	333771429	2
531911	18500	private	323714286	2
531911	19000	private	323242857	2
542981	4000	public	267941667	2
542981	4500	public	279308333	2
542981	5000	public	295441667	2
542981	5500	public	304241667	2
542981	6000	public	319733333	2
542981	6500	public	324683333	2
542981	7000	public	342925000	2
542981	7500	public	359150000	2
542981	8000	public	362541667	2
542981	8500	public	368408333	2
542981	9000	public	371525000	2
542981	9500	public	383991667	2
542981	10000	public	388850000	2
542981	10500	public	397375000	2
542981	11000	public	391416667	2
542981	11500	public	388575000	2
542981	12000	public	390225000	2
542981	12500	public	397100000	2
542981	13000	public	395358333	2
542981	13500	public	397008333	2
542981	14000	public	392058333	2
542981	14500	public	389858333	2
542981	15000	public	390958333	2
542981	15500	public	395908333	2
542981	16000	public	396275000	2
542981	16500	public	386100000	2
542981	17000	public	377025000	2
542981	17500	public	368500000	2
542981	18000	public	358966667	2
542981	18500	public	347600000	2
542981	19000	public	341550000	2
542981	4000	private	270167857	2
542981	4500	private	297510714	2
542981	5000	private	303953571	2
542981	5500	private	318253571	2
542981	6000	private	337542857	2
542981	6500	private	345635714	2
542981	7000	private	351175000	2
542981	7500	private	357578571	2
542981	8000	private	355339286	2
542981	8500	private	359896429	2
542981	9000	private	357775000	2
542981	9500	private	356360714	2
542981	10000	private	366064286	2
542981	10500	private	367910714	2
542981	11000	private	374392857	2
542981	11500	private	381110714	2
542981	12000	private	379617857	2
542981	12500	private	377457143	2
542981	13000	private	380560714	2
542981	13500	private	374353571	2
542981	14000	private	369403571	2
542981	14500	private	367989286	2
542981	15000	private	362017857	2
542981	15500	private	365396429	2
542981	16000	private	366025000	2
542981	16500	private	357028571	2
542981	17000	private	353846429	2
542981	17500	private	347285714	2
542981	18000	private	338014286	2
542981	18500	private	331100000	2
542981	19000	private	326621429	2
817111	4000	public	266933333	2
817111	4500	public	287558333	2
817111	5000	public	295166667	2
817111	5500	public	303508333	2
817111	6000	public	320833333	2
817111	6500	public	338983333	2
817111	7000	public	350900000	2
817111	7500	public	350533333	2
817111	8000	public	362725000	2
817111	8500	public	367033333	2
817111	9000	public	361991667	2
817111	9500	public	363916667	2
817111	10000	public	370975000	2
817111	10500	public	370791667	2
817111	11000	public	386833333	2
817111	11500	public	391325000	2
817111	12000	public	395541667	2
817111	12500	public	403883333	2
817111	13000	public	397925000	2
817111	13500	public	398933333	2
817111	14000	public	394533333	2
817111	14500	public	390408333	2
817111	15000	public	390775000	2
817111	15500	public	390225000	2
817111	16000	public	385733333	2
817111	16500	public	379866667	2
817111	17000	public	369600000	2
817111	17500	public	369783333	2
817111	18000	public	363275000	2
817111	18500	public	367216667	2
817111	19000	public	356950000	2
817111	4000	private	261171429	2
817111	4500	private	282975000	2
817111	5000	private	304071429	2
817111	5500	private	309139286	2
817111	6000	private	329214286	2
817111	6500	private	342650000	2
817111	7000	private	341471429	2
817111	7500	private	342414286	2
817111	8000	private	352117857	2
817111	8500	private	354200000	2
817111	9000	private	352432143	2
817111	9500	private	358678571	2
817111	10000	private	362725000	2
817111	10500	private	366732143	2
817111	11000	private	368500000	2
817111	11500	private	378360714	2
817111	12000	private	378910714	2
817111	12500	private	380835714	2
817111	13000	private	377889286	2
817111	13500	private	375100000	2
817111	14000	private	369914286	2
817111	14500	private	369325000	2
817111	15000	private	363667857	2
817111	15500	private	355260714	2
817111	16000	private	348542857	2
817111	16500	private	342414286	2
817111	17000	private	338171429	2
817111	17500	private	331021429	2
817111	18000	private	326739286	2
817111	18500	private	319550000	2
817111	19000	private	318450000	2
862307	4000	public	270966667	2
862307	4500	public	279491667	2
862307	5000	public	287375000	2
862307	5500	public	307358333	2
862307	6000	public	312125000	2
862307	6500	public	327158333	2
862307	7000	public	349800000	2
862307	7500	public	347416667	2
862307	8000	public	355575000	2
862307	8500	public	361258333	2
862307	9000	public	374733333	2
862307	9500	public	368133333	2
862307	10000	public	363916667	2
862307	10500	public	357408333	2
862307	11000	public	362266667	2
862307	11500	public	367308333	2
862307	12000	public	364191667	2
862307	12500	public	388483333	2
862307	13000	public	409200000	2
862307	13500	public	413691667	2
862307	14000	public	399850000	2
862307	14500	public	389583333	2
862307	15000	public	390408333	2
862307	15500	public	384266667	2
862307	16000	public	384633333	2
862307	16500	public	381975000	2
862307	17000	public	373266667	2
862307	17500	public	373725000	2
862307	18000	public	360800000	2
862307	18500	public	362358333	2
862307	19000	public	363916667	2
862307	4000	private	268871429	2
862307	4500	private	277003571	2
862307	5000	private	297982143	2
862307	5500	private	315346429	2
862307	6000	private	321946429	2
862307	6500	private	332003571	2
862307	7000	private	334085714	2
862307	7500	private	340607143	2
862307	8000	private	347325000	2
862307	8500	private	358246429	2
862307	9000	private	362685714	2
862307	9500	private	366300000	2
862307	10000	private	368892857	2
862307	10500	private	370896429	2
862307	11000	private	371171429	2
862307	11500	private	374510714	2
862307	12000	private	370346429	2
862307	12500	private	374864286	2
862307	13000	private	376200000	2
862307	13500	private	376632143	2
862307	14000	private	367635714	2
862307	14500	private	372821429	2
862307	15000	private	366967857	2
862307	15500	private	367242857	2
862307	16000	private	358442857	2
862307	16500	private	349367857	2
862307	17000	private	346028571	2
862307	17500	private	346617857	2
862307	18000	private	345085714	2
862307	18500	private	342060714	2
862307	19000	private	332750000	2
141871	4000	public	282516667	3
141871	4500	public	291683333	3
141871	5000	public	299108333	3
141871	5500	public	321566667	3
141871	6000	public	322758333	3
141871	6500	public	331100000	3
141871	7000	public	339166667	3
141871	7500	public	354750000	3
141871	8000	public	359700000	3
141871	8500	public	363550000	3
141871	9000	public	366575000	3
141871	9500	public	375925000	3
141871	10000	public	389308333	3
141871	10500	public	387200000	3
141871	11000	public	378491667	3
141871	11500	public	376750000	3
141871	12000	public	378950000	3
141871	12500	public	380691667	3
141871	13000	public	378125000	3
141871	13500	public	389675000	3
141871	14000	public	390591667	3
141871	14500	public	384358333	3
141871	15000	public	386100000	3
141871	15500	public	387016667	3
141871	16000	public	372533333	3
141871	16500	public	380600000	3
141871	17000	public	381058333	3
141871	17500	public	368591667	3
141871	18000	public	363091667	3
141871	18500	public	364375000	3
141871	19000	public	357500000	3
141871	4000	private	267064286	3
141871	4500	private	285921429	3
141871	5000	private	297667857	3
141871	5500	private	310828571	3
141871	6000	private	326817857	3
141871	6500	private	335028571	3
141871	7000	private	344928571	3
141871	7500	private	348464286	3
141871	8000	private	348700000	3
141871	8500	private	350978571	3
141871	9000	private	359896429	3
141871	9500	private	358246429	3
141871	10000	private	358010714	3
141871	10500	private	370700000	3
141871	11000	private	368932143	3
141871	11500	private	372035714	3
141871	12000	private	373450000	3
141871	12500	private	371917857	3
141871	13000	private	370660714	3
141871	13500	private	374353571	3
141871	14000	private	379460714	3
141871	14500	private	379775000	3
141871	15000	private	370385714	3
141871	15500	private	372350000	3
141871	16000	private	365200000	3
141871	16500	private	360957143	3
141871	17000	private	352117857	3
141871	17500	private	344103571	3
141871	18000	private	339389286	3
141871	18500	private	336482143	3
141871	19000	private	333928571	3
152267	4000	public	275275000	3
152267	4500	public	276558333	3
152267	5000	public	302775000	3
152267	5500	public	311208333	3
152267	6000	public	337883333	3
152267	6500	public	339166667	3
152267	7000	public	354933333	3
152267	7500	public	359241667	3
152267	8000	public	360066667	3
152267	8500	public	364191667	3
152267	9000	public	373266667	3
152267	9500	public	370058333	3
152267	10000	public	377575000	3
152267	10500	public	378308333	3
152267	11000	public	389491667	3
152267	11500	public	390408333	3
152267	12000	public	384541667	3
152267	12500	public	383900000	3
152267	13000	public	385458333	3
152267	13500	public	393341667	3
152267	14000	public	394441667	3
152267	14500	public	388941667	3
152267	15000	public	397100000	3
152267	15500	public	390958333	3
152267	16000	public	381058333	3
152267	16500	public	378675000	3
152267	17000	public	370700000	3
152267	17500	public	376566667	3
152267	18000	public	365475000	3
152267	18500	public	362725000	3
152267	19000	public	359791667	3
152267	4000	private	262310714	3
152267	4500	private	284546429	3
152267	5000	private	299239286	3
152267	5500	private	310553571	3
152267	6000	private	323478571	3
152267	6500	private	336285714	3
152267	7000	private	349171429	3
152267	7500	private	349682143	3
152267	8000	private	345400000	3
152267	8500	private	350703571	3
152267	9000	private	360171429	3
152267	9500	private	359189286	3
152267	10000	private	358325000	3
152267	10500	private	358796429	3
152267	11000	private	364217857	3
152267	11500	private	369325000	3
152267	12000	private	371053571	3
152267	12500	private	372114286	3
152267	13000	private	372232143	3
152267	13500	private	371210714	3
152267	14000	private	369953571	3
152267	14500	private	365239286	3
152267	15000	private	367242857	3
152267	15500	private	370660714	3
152267	16000	private	361546429	3
152267	16500	private	360210714	3
152267	17000	private	353414286	3
152267	17500	private	350114286	3
152267	18000	private	344653571	3
152267	18500	private	345046429	3
152267	19000	private	334517857	3
166297	4000	public	275458333	3
166297	4500	public	279491667	3
166297	5000	public	291775000	3
166297	5500	public	300391667	3
166297	6000	public	303416667	3
166297	6500	public	317258333	3
166297	7000	public	343383333	3
166297	7500	public	3.52e+08	3
166297	8000	public	351541667	3
166297	8500	public	364100000	3
166297	9000	public	372166667	3
166297	9500	public	380600000	3
166297	10000	public	384541667	3
166297	10500	public	377941667	3
166297	11000	public	376108333	3
166297	11500	public	378125000	3
166297	12000	public	376475000	3
166297	12500	public	387658333	3
166297	13000	public	389308333	3
166297	13500	public	401866667	3
166297	14000	public	388575000	3
166297	14500	public	383075000	3
166297	15000	public	378216667	3
166297	15500	public	386558333	3
166297	16000	public	390683333	3
166297	16500	public	385550000	3
166297	17000	public	386741667	3
166297	17500	public	387750000	3
166297	18000	public	382158333	3
166297	18500	public	374275000	3
166297	19000	public	363550000	3
166297	4000	private	265375000	3
166297	4500	private	284860714	3
166297	5000	private	294525000	3
166297	5500	private	315189286	3
166297	6000	private	327250000	3
166297	6500	private	328389286	3
166297	7000	private	341550000	3
